# Problem = StaticVNFPlacementProblem
# Variables = 1
# Objectives = 6
11,2,19,13,26,6,16,0,20,15,1,27,3,24,25,18,21,28,7,23,29,14,5,4,12,9,17,10,22,8 1061.0 28.05 9.0 42000.0 0.7997157803514086 22.645
#
11,19,2,20,14,28,5,17,13,4,3,18,16,0,24,27,10,7,9,29,15,8,6,26,1,22,25,23,12,21 1029.0 32.45 10.0 38600.0 0.7831096553514085 22.630000000000003
11,19,2,20,28,5,17,13,14,3,18,4,16,0,24,25,10,9,29,15,8,6,26,1,22,27,7,23,12,21 1081.0 31.35 9.0 44600.0 0.7900478376331922 23.16
11,2,8,19,28,13,17,18,5,29,3,25,14,4,24,16,9,10,27,15,7,20,6,26,1,22,0,23,12,21 1190.0 42.230000000000004 6.0 55600.0 0.8582989146110056 23.525
11,19,20,2,7,28,16,17,13,4,18,3,5,0,24,14,27,10,9,29,15,8,6,26,1,22,25,23,12,21 1041.0 39.95 10.0 39000.0 0.747121369061086 22.77
19,2,20,7,28,5,17,13,4,3,18,16,0,24,14,27,11,10,9,29,15,8,6,26,1,22,25,23,12,21 1087.0 54.58 9.0 46200.0 0.7577247963709679 21.45
#
19,3,6,17,16,2,28,26,5,25,10,14,4,7,24,8,29,12,1,18,0,11,20,27,15,9,13,22,23,21 1013.0 35.14 9.0 37600.0 0.7399489379652605 21.45
27,3,21,17,13,12,15,26,5,25,10,7,4,14,24,8,29,1,18,0,11,16,20,28,9,2,22,23,19,6 1350.0 28.3 7.0 79400.0 1.046513537892887 22.935
25,3,19,5,17,26,12,13,15,16,6,21,8,29,4,14,7,2,1,18,0,20,11,24,9,28,27,10,23,22 1177.0 40.6 7.0 54000.0 0.7922684576612904 21.325
19,3,6,16,2,17,28,12,5,26,10,1,4,14,24,25,8,29,11,18,0,7,20,27,15,9,13,22,21,23 1018.0 36.544 9.0 37300.0 0.7402289379652606 21.45
19,3,6,17,16,2,12,28,26,5,13,10,1,4,14,24,8,29,11,18,0,7,20,27,15,9,25,22,23,21 1032.0 49.14000000000001 9.0 38100.0 0.714806651674938 21.589999999999996
19,27,6,17,15,13,12,16,26,4,21,18,5,22,7,8,14,9,23,11,25,2,24,29,28,1,20,0,10,3 1077.0 43.14 9.0 43500.0 0.7461110079094293 20.95
#
