# Problem = StaticVNFPlacementProblem
# Variables = 1
# Objectives = 6
26,4,0,28,1,20,14,3,9,27,16,17,5,23,19,24,22,8,21,2,25,18,10,7,11,13,6,15,29,12 1243.0 51.7 6.0 62200.0 0.7074277499999999 21.839999999999996
26,16,17,19,13,25,4,6,21,10,24,15,9,12,27,28,23,20,22,7,1,29,3,0,14,11,2,8,18,5 1169.0 37.900000000000006 8.0 54800.0 0.7836285846774195 21.415
17,26,1,16,19,29,12,28,3,2,24,15,27,10,13,0,21,25,6,8,22,14,4,23,5,20,7,9,18,11 1163.0 35.694 7.0 51700.0 0.7592181874999999 23.304000000000002
28,24,14,1,16,3,29,12,7,18,10,2,4,17,27,13,0,26,25,6,23,5,15,20,19,21,8,9,22,11 1209.0 48.14 6.0 56900.0 0.7486423714330026 21.165
3,24,21,13,25,8,10,1,19,4,0,23,15,26,12,16,17,6,18,5,29,2,7,20,9,11,27,28,14,22 1282.0 33.18 9.0 67500.0 0.7406058138957816 20.845
26,14,19,7,2,16,22,28,3,0,10,27,24,17,5,15,6,8,25,11,18,20,4,13,12,21,23,9,29,1 1147.0 49.4 8.0 51500.0 0.7041715625 21.839999999999996
8,19,1,18,27,29,28,3,2,24,15,16,10,13,0,26,25,5,22,14,6,7,17,11,23,21,20,9,4,12 1255.0 34.344 11.0 66900.0 0.7453924913151364 20.799999999999997
28,11,13,12,27,3,7,19,26,29,17,24,9,20,8,6,0,22,18,16,2,25,15,5,23,14,4,10,21,1 1255.0 61.82000000000001 9.0 63600.0 0.6761958920595534 21.389999999999997
11,19,26,2,6,27,29,23,0,15,5,4,10,22,24,8,25,20,16,3,14,13,17,28,9,12,7,21,1,18 1143.0 34.9 8.0 50400.0 0.8161565992647061 23.409999999999997
26,25,19,13,23,5,16,21,12,1,17,9,27,15,0,29,7,11,20,10,22,14,24,2,4,18,6,8,28,3 1133.0 54.544000000000004 7.0 48900.0 0.7040076250000001 21.839999999999996
18,6,9,11,26,8,12,28,19,10,24,27,2,7,0,14,5,29,15,1,21,22,13,23,4,20,25,17,16,3 1373.0 36.544 5.0 77900.0 0.775829951923077 22.628
9,16,19,3,29,7,0,18,25,28,8,6,13,22,15,5,12,1,11,20,10,27,14,2,4,23,17,24,21,26 1228.0 38.623999999999995 8.0 61200.0 0.7073576874999999 21.839999999999996
17,1,19,15,24,20,23,9,27,16,26,5,3,4,0,14,8,13,6,11,18,10,7,25,21,2,22,28,29,12 1175.0 42.339999999999996 8.0 52000.0 0.7257663028846155 23.674
8,6,27,26,12,3,15,19,29,25,24,5,21,18,17,20,16,0,14,1,28,11,2,4,7,13,10,9,22,23 1364.0 27.96 8.0 79600.0 0.8049898325062036 20.669999999999998
26,20,7,23,19,10,8,13,18,25,14,16,12,0,24,29,11,28,27,21,5,3,15,17,6,9,1,22,4,2 1212.0 33.019999999999996 8.0 59400.0 0.7831207580645163 21.409999999999997
18,13,1,16,3,0,14,19,23,7,10,24,27,2,29,12,28,17,5,26,22,25,4,15,20,6,8,21,9,11 1235.0 46.98 7.0 61700.0 0.7119754278846155 22.879
11,9,1,16,3,0,14,19,23,7,10,24,27,2,29,12,28,17,5,26,22,25,4,15,20,6,8,21,18,13 1159.0 36.934 7.0 52100.0 0.7838375073529411 23.950000000000003
7,18,1,16,19,14,28,3,2,24,27,8,13,0,26,25,4,6,15,10,22,29,17,11,23,21,20,9,5,12 1218.0 41.72 6.0 58100.0 0.8292074435483872 21.259999999999998
7,5,19,16,26,21,10,0,2,25,3,18,22,1,17,20,4,29,15,28,8,27,13,23,14,12,9,6,11,24 1275.0 41.42000000000001 5.0 66500.0 0.7423098858560795 20.735
28,27,19,17,12,25,3,7,29,6,15,1,18,8,20,24,22,10,13,2,14,11,0,26,16,5,23,9,4,21 1353.0 61.60000000000001 9.0 76000.0 0.7104493898883375 20.974999999999998
3,7,11,26,19,17,28,5,6,10,25,23,0,24,9,8,21,29,18,16,2,20,1,13,27,15,14,22,4,12 1156.0 45.08 8.0 52500.0 0.7594987963709678 21.464999999999996
24,6,9,11,26,21,10,0,2,25,3,18,22,1,17,20,5,29,15,28,8,27,13,23,4,14,19,7,16,12 1268.0 27.280000000000005 7.0 67700.0 0.8135097822580645 23.535
28,11,23,14,9,15,8,7,19,26,29,0,5,3,4,18,21,20,12,6,16,2,25,17,13,27,10,22,1,24 1328.0 52.50000000000001 6.0 75700.0 0.6447507932692308 21.29
17,21,19,0,12,10,3,7,29,13,5,1,18,2,24,20,11,25,6,8,22,14,4,23,15,16,26,9,28,27 1307.0 33.519999999999996 8.0 71600.0 0.7035798461538462 22.703999999999997
27,15,16,26,23,25,1,21,6,28,4,7,18,8,24,22,29,17,5,13,2,19,10,11,0,14,20,9,3,12 1143.0 27.540000000000003 7.0 51300.0 1.0193066666666668 23.52
18,21,1,16,3,29,12,7,28,19,10,24,27,2,0,14,23,17,5,6,26,22,25,4,15,20,13,9,8,11 1256.0 49.88 5.0 57800.0 0.7737066834677417 23.429
1,21,13,6,26,15,9,8,20,7,3,25,27,4,2,0,14,23,17,5,11,19,12,16,22,28,24,29,18,10 1325.0 34.21 6.0 75400.0 0.7131202836538462 21.435
28,11,19,3,1,23,5,25,26,6,15,17,24,7,20,8,14,0,22,18,10,9,16,21,27,12,29,13,4,2 1190.0 53.239999999999995 6.0 55800.0 0.7070428487903225 21.714999999999996
7,1,9,11,29,20,8,0,2,26,3,18,22,5,17,21,4,25,15,28,10,14,13,23,27,12,19,6,16,24 1232.0 51.42 6.0 61800.0 0.7227700705645163 21.259999999999998
7,5,19,16,26,21,10,0,2,25,3,1,22,18,15,20,4,29,17,28,8,27,13,23,14,12,9,6,11,24 1273.0 43.42 5.0 67000.0 0.7423238858560794 20.735
7,18,1,16,19,29,28,3,2,24,27,10,13,0,26,25,4,6,15,22,8,14,17,11,23,21,20,9,5,12 1216.0 41.72 6.0 56900.0 0.8293174435483872 21.259999999999998
25,11,26,19,17,6,5,21,24,29,15,18,13,0,23,3,1,7,16,2,28,20,8,10,27,9,22,12,4,14 1141.0 45.344 8.0 51400.0 0.7485326975806452 21.589999999999996
28,17,16,3,14,15,24,8,20,29,25,18,13,0,23,19,5,4,26,22,7,27,2,10,12,9,1,6,11,21 1231.0 33.96 6.0 63900.0 0.7471708230459057 20.884999999999998
28,7,11,23,9,8,10,19,29,6,25,24,5,26,18,17,20,16,0,3,2,21,1,13,27,15,14,22,4,12 1273.0 56.12 6.0 66400.0 0.7113845947580645 21.4
28,25,11,23,19,17,26,14,3,2,24,15,27,10,20,8,6,12,0,22,18,9,7,21,16,1,29,13,4,5 1170.0 51.019999999999996 7.0 53100.0 0.7243752237903226 21.714999999999996
28,9,16,18,4,27,19,8,11,25,24,12,2,7,0,14,5,29,15,1,21,22,13,23,20,17,10,3,26,6 1279.0 37.68 9.0 68600.0 0.7137368365384615 21.4
1,3,2,23,28,12,14,20,0,15,18,29,24,4,19,27,8,11,16,25,17,10,26,6,7,13,9,22,21,5 1200.0 62.34 9.0 59600.0 0.6792386949441687 21.115
16,23,4,9,28,3,20,24,1,19,15,2,29,6,8,0,12,17,27,25,18,10,7,11,13,14,21,22,26,5 1268.0 27.28 8.0 67800.0 0.7513818990384616 21.746
26,17,0,19,4,12,25,3,20,29,27,15,28,1,11,23,2,6,8,22,18,10,7,16,21,9,14,24,13,5 1182.0 37.42 9.0 56000.0 0.7522462862903226 21.564999999999998
28,7,17,19,13,25,4,6,21,10,8,20,9,12,5,29,3,23,0,22,18,24,2,11,15,27,14,16,1,26 1215.0 35.599999999999994 9.0 59700.0 0.7695490775434243 21.224999999999998
28,8,16,1,12,25,14,20,17,29,15,18,13,0,23,19,5,4,26,22,7,27,2,10,9,24,3,6,11,21 1328.0 48.14 6.0 75200.0 0.6822619545595533 21.165
7,9,1,10,13,29,12,28,3,2,27,16,25,18,4,11,0,15,23,17,5,19,8,6,24,14,21,26,22,20 1383.0 42.02 8.0 82300.0 0.7231056091811414 20.834999999999997
1,6,23,11,26,4,10,17,2,25,27,18,29,24,0,20,22,5,7,14,16,28,21,9,13,3,19,15,8,12 1189.0 41.36 9.0 57900.0 0.7690370387717121 21.4
17,1,19,3,29,6,27,14,0,2,5,28,20,18,15,10,23,8,13,11,25,22,21,7,24,9,26,12,4,16 1174.0 29.799999999999997 7.0 53400.0 0.749613747983871 23.656
17,21,19,4,12,25,3,7,29,6,15,1,18,8,24,20,22,10,13,2,14,11,0,26,16,5,23,9,28,27 1320.0 33.4 6.0 73200.0 0.7203446153846154 23.381
7,13,1,16,3,0,14,19,15,2,24,27,10,18,29,26,25,4,6,22,8,28,17,11,23,21,20,9,5,12 1384.0 36.544 7.0 81400.0 0.7228716091811415 20.849999999999998
28,24,21,13,25,8,6,7,19,4,0,20,15,2,9,14,16,18,10,12,3,11,27,26,29,23,1,5,17,22 1193.0 48.14 6.0 54400.0 0.7731565060483871 21.29
28,24,1,16,3,29,12,7,18,10,2,20,17,27,19,23,25,26,0,6,13,14,5,4,15,21,8,9,22,11 1196.0 57.14 6.0 54800.0 0.7486363714330025 21.165
9,3,5,2,28,25,14,20,0,15,18,29,24,4,19,6,8,13,11,12,17,10,26,27,7,16,1,22,21,23 1236.0 35.58 9.0 61500.0 0.8604549722394541 21.174999999999997
11,28,25,23,26,17,5,14,3,2,24,15,27,10,20,8,6,12,0,22,18,9,7,21,16,1,29,13,4,19 1158.0 40.150000000000006 7.0 52100.0 0.8345460730550284 23.31
28,2,14,9,15,8,19,26,20,0,29,23,13,18,3,25,4,7,11,17,22,16,10,12,6,24,1,21,27,5 1360.0 32.83 5.0 79800.0 0.7254882771401985 20.884999999999998
28,17,23,14,9,15,8,19,26,29,0,5,3,4,11,21,20,7,13,27,18,10,12,6,22,25,1,24,16,2 1327.0 27.18 8.0 77300.0 0.7486915058933004 20.709999999999997
25,1,11,24,3,9,6,27,14,0,2,8,16,7,18,23,19,5,21,15,12,13,17,10,20,4,29,26,28,22 1145.0 60.36 9.0 51100.0 0.7075942862903226 21.714999999999996
26,4,16,28,1,20,14,3,9,27,10,17,5,23,19,24,21,8,22,18,0,25,7,11,13,6,15,29,2,12 1217.0 51.7 6.0 58400.0 0.70743175 21.839999999999996
9,16,19,3,29,12,7,0,22,1,28,8,6,13,18,15,5,25,11,20,10,27,14,2,4,23,17,24,21,26 1253.0 49.684 6.0 63800.0 0.68990125 21.839999999999996
18,11,19,3,15,23,5,25,26,7,1,17,20,0,24,9,8,21,29,28,22,14,4,13,27,12,10,6,16,2 1188.0 31.4 6.0 55300.0 0.7656885 23.806
1,21,15,23,19,10,9,8,20,7,3,25,27,4,2,0,14,6,17,5,11,26,12,16,22,28,24,29,18,13 1263.0 39.32000000000001 10.0 68500.0 0.6813931228287841 21.125
28,17,26,10,21,4,8,9,29,15,18,13,23,24,0,19,5,7,20,11,25,12,6,22,27,14,1,2,16,3 1267.0 32.540000000000006 7.0 68700.0 0.7747278855459057 21.034999999999997
17,19,28,26,24,3,15,29,6,23,18,12,9,1,0,27,8,11,16,25,14,20,2,4,7,13,10,5,22,21 1136.0 45.400000000000006 8.0 47100.0 0.7580684278846151 23.178999999999995
17,21,19,4,23,25,3,5,2,22,16,20,0,24,29,14,6,8,13,11,7,12,10,26,27,15,1,9,28,18 1298.0 33.400000000000006 6.0 70400.0 0.7200306153846154 23.381
7,25,19,23,26,10,2,29,6,14,1,11,18,17,20,16,0,3,28,12,27,13,5,4,15,21,8,9,22,24 1191.0 40.940000000000005 9.0 55800.0 0.7486647847394541 21.174999999999997
7,18,1,20,19,29,28,3,2,24,27,10,13,0,26,25,4,6,15,22,8,14,17,11,16,5,23,9,21,12 1255.0 43.72 5.0 62100.0 0.8072520060483872 21.259999999999998
7,5,19,4,21,25,10,2,29,6,15,1,22,18,17,20,16,0,3,28,8,27,13,23,14,26,9,12,11,24 1305.0 35.74 9.0 71500.0 0.7454898858560794 20.659999999999997
29,11,7,23,19,17,28,13,21,16,12,5,3,0,18,14,24,8,1,6,26,22,25,10,27,9,15,20,4,2 1322.0 41.26 8.0 70800.0 0.8135959100496278 20.619999999999997
1,8,2,18,26,19,10,29,12,28,3,15,20,17,24,0,22,5,7,14,16,6,21,9,13,23,4,11,27,25 1464.0 46.02 9.0 92500.0 0.729051546215881 20.81
18,11,19,3,15,23,5,25,26,7,1,17,13,0,14,16,29,10,28,12,27,20,2,4,6,21,8,9,22,24 1178.0 31.299999999999997 8.0 53800.0 0.7579564278846155 23.2
28,11,19,3,24,29,20,23,9,27,16,26,10,17,22,12,15,6,18,5,25,2,21,1,13,0,7,8,14,4 1192.0 51.4 8.0 56600.0 0.6980758850806451 21.424999999999997
#
28,29,10,16,4,2,20,17,3,27,18,5,19,0,22,13,25,1,11,21,9,12,14,23,15,26,24,8,6,7 1365.0 30.650000000000002 7.0 79700.0 0.7237726667183623 20.884999999999998
9,23,28,27,20,7,15,0,3,17,14,13,10,6,5,22,18,1,16,29,24,21,11,26,19,4,12,25,2,8 1252.0 34.379999999999995 5.0 62800.0 0.8017548011786602 20.939999999999998
3,10,15,7,21,24,29,4,16,12,18,6,26,23,19,13,28,11,17,1,2,14,27,22,9,20,0,8,5,25 1482.0 40.82 10.0 57700.0 0.7114865947580644 21.384999999999998
3,6,23,18,26,24,10,16,21,12,4,20,25,22,0,28,11,17,1,2,14,27,7,9,13,5,19,29,15,8 1123.0 37.5 8.0 48700.0 0.7645408225806453 21.589999999999996
28,14,10,12,8,2,1,9,29,24,5,25,0,22,19,23,18,20,21,3,15,16,13,27,26,11,17,4,6,7 1324.0 37.830000000000005 5.0 75600.0 0.7247342771401986 20.884999999999998
28,3,25,7,14,18,23,6,19,5,2,9,13,12,1,29,11,15,22,4,27,10,26,20,16,21,0,8,17,24 1165.0 56.4 7.0 52700.0 0.6978058850806451 21.439999999999998
17,19,8,14,25,28,7,2,15,5,20,3,22,16,12,23,10,13,6,29,0,11,27,1,26,9,21,4,18,24 1216.0 32.099999999999994 7.0 61700.0 0.7264429375 23.506
28,14,8,23,26,25,7,10,29,24,5,2,0,22,19,27,11,20,21,3,15,16,13,12,9,18,17,4,6,1 1249.0 48.14 5.0 63500.0 0.7287590463709677 21.165
3,6,15,7,26,4,28,22,0,14,16,13,18,20,17,24,11,12,21,25,23,9,2,27,10,29,5,19,1,8 1115.0 43.05000000000001 11.0 48000.0 0.7411451975806451 22.075
28,8,11,26,21,5,4,29,16,12,18,6,22,23,19,13,3,27,10,7,1,24,20,9,25,14,0,15,2,17 1193.0 29.54 7.0 56800.0 0.7848559213709676 21.449999999999996
17,26,16,19,15,22,21,6,20,3,12,1,7,4,24,10,29,23,8,11,27,14,25,28,13,18,0,2,5,9 1153.0 37.86 6.0 51000.0 0.7850632862903226 23.681
27,19,10,18,13,5,20,17,16,0,24,4,23,21,25,1,29,11,26,14,12,28,22,2,3,7,8,9,15,6 1167.0 36.88 7.0 52600.0 1.0345637547043012 23.205000000000002
9,24,16,22,25,6,14,0,29,27,17,12,7,23,19,2,1,21,20,11,4,10,5,28,3,18,13,8,26,15 1319.0 29.020000000000003 7.0 73700.0 0.8170221978908189 20.799999999999997
27,2,6,3,26,9,24,21,15,28,13,16,14,1,17,25,8,29,22,23,10,11,7,18,5,12,19,4,20,0 1212.0 24.599999999999998 8.0 63300.0 1.05755005872622 23.145
19,24,2,9,18,13,16,27,28,0,25,8,4,22,29,12,23,20,21,3,15,7,5,10,6,1,14,17,26,11 1204.0 38.739999999999995 9.0 59200.0 0.7038568804280397 21.025
1,5,11,3,2,26,6,14,10,23,20,19,22,0,8,28,12,18,25,21,24,13,15,29,4,17,7,16,27,9 1120.0 45.82 6.0 47300.0 0.7317012600806452 21.589999999999996
28,14,8,23,17,27,15,10,29,19,5,2,13,12,22,16,4,3,18,24,25,20,0,7,9,11,1,6,21,26 1212.0 29.8 6.0 63100.0 0.7464268230459057 20.884999999999998
27,19,10,18,13,5,20,17,0,24,4,23,21,16,6,1,8,11,26,29,25,3,28,7,9,14,12,15,22,2 1155.0 26.944 9.0 53200.0 1.0180025934139785 23.165
28,8,17,1,26,5,21,13,2,16,12,18,11,22,23,6,4,19,15,10,9,24,7,14,3,27,20,29,0,25 1165.0 33.96 6.0 54200.0 0.7933187076612903 21.31
18,28,17,11,12,29,1,19,22,5,8,23,10,0,20,25,14,15,26,21,3,24,13,4,6,16,9,2,27,7 1250.0 36.54 6.0 61000.0 0.7765174334677418 23.506
27,19,10,18,13,5,20,17,16,0,24,4,23,21,25,11,14,8,15,29,12,28,22,2,3,7,1,9,26,6 1119.0 31.25 7.0 47900.0 1.1050952200165425 23.695
17,26,11,19,15,28,4,0,7,13,10,23,9,21,25,24,20,1,5,16,12,18,8,14,3,22,2,6,27,29 1157.0 28.944 8.0 51700.0 0.7841918870967743 23.129
3,6,16,18,26,7,17,15,12,4,20,13,22,29,24,11,14,0,9,21,27,25,8,23,28,5,1,2,10,19 1162.0 31.94 10.0 55000.0 0.7936048850806452 21.575
28,7,11,14,2,26,24,25,12,5,20,19,22,23,8,1,29,18,21,10,16,15,4,17,27,6,9,0,3,13 1229.0 43.419999999999995 5.0 62000.0 0.7369477560483871 21.259999999999998
3,8,20,22,21,5,4,18,2,28,29,11,1,7,6,13,23,19,17,27,16,26,14,12,9,10,0,15,24,25 1128.0 60.62 10.0 48800.0 0.6737872766749379 21.439999999999998
28,14,8,23,2,27,15,10,26,17,7,19,22,12,13,16,4,3,18,24,25,20,0,5,9,11,1,6,21,29 1313.0 39.480000000000004 7.0 72700.0 0.7252448300248139 20.849999999999998
17,16,21,26,22,6,19,3,15,20,1,12,7,4,24,10,29,23,8,11,27,14,25,28,13,18,0,2,5,9 1220.0 28.52 7.0 59800.0 0.8240651853287845 23.294999999999998
28,3,11,26,21,5,4,19,13,15,6,12,22,14,1,17,23,8,16,24,25,20,0,29,18,9,10,27,2,7 1143.0 58.22 6.0 49400.0 0.6866420624999999 21.839999999999996
